date,datetime,cash_type,card,money,coffee_name,Customer_ID,Store_Location,Customer_Age,Customer_Gender,Loyalty_Program,Discount
2024-04-30,2024-04-30 13:42:59.977,card,ANON-0000-0000-0142,5.38,Americano with Milk,CUST-0399,New York,54,Male,False,0.12
2024-04-30,2024-04-30 19:19:18.139,card,ANON-0000-0000-0142,4.16,Cappuccino,CUST-0400,New York,25,Female,True,0.42
2024-04-30,2024-04-30 19:30:04.003,card,ANON-0000-0000-0142,5.87,Americano with Milk,CUST-0401,New York,27,Male,True,0.0
2024-04-30,2024-04-30 19:31:20.952,card,ANON-0000-0000-0142,9.66,Latte,CUST-0402,New York,40,Male,False,0.42
2024-05-02,2024-05-02 10:33:55.746,card,ANON-0000-0000-0143,9.82,Americano,CUST-0403,Miami,50,Male,False,0.44
2024-05-02,2024-05-02 11:29:57.080,cash,ANON-0000-0000-1060,8.87,Latte,CUST-0404,Los Angeles,52,Male,True,0.04
2024-05-02,2024-05-02 13:49:39.898,card,ANON-0000-0000-0133,3.24,Americano with Milk,CUST-0405,Los Angeles,30,Male,True,0.2
2024-05-02,2024-05-02 18:36:22.138,card,ANON-0000-0000-0144,8.44,Cappuccino,CUST-0406,Los Angeles,61,Female,True,1.17
2024-05-02,2024-05-02 18:41:11.220,card,ANON-0000-0000-0024,8.06,Americano with Milk,CUST-0407,Los Angeles,43,Male,True,1.06
2024-05-02,2024-05-02 19:18:33.084,card,ANON-0000-0000-0145,3.66,Latte,CUST-0408,Los Angeles,37,Male,True,0.01
2024-05-02,2024-05-02 19:19:56.359,card,ANON-0000-0000-0145,4.16,Cappuccino,CUST-0409,New York,28,Female,False,0.02
2024-05-03,2024-05-03 10:11:53.399,cash,ANON-0000-0000-1061,8.67,Latte,CUST-0410,Houston,19,Female,False,1.66
2024-05-03,2024-05-03 14:30:00.923,card,ANON-0000-0000-0146,6.62,Latte,CUST-0411,Houston,42,Male,True,1.1
2024-05-03,2024-05-03 17:03:24.905,card,ANON-0000-0000-0147,8.37,Latte,CUST-0412,Los Angeles,47,Female,True,1.5
2024-05-06,2024-05-06 10:05:17.920,card,ANON-0000-0000-0148,4.13,Americano,CUST-0413,Houston,59,Female,False,0.09
2024-05-06,2024-05-06 10:06:51.625,card,ANON-0000-0000-0149,3.43,Cappuccino,CUST-0414,Miami,25,Female,False,0.5
2024-05-06,2024-05-06 10:08:05.863,card,ANON-0000-0000-0149,3.71,Americano with Milk,CUST-0415,Houston,24,Male,False,0.19
2024-05-06,2024-05-06 10:09:07.977,card,ANON-0000-0000-0150,5.63,Americano,CUST-0416,Chicago,39,Female,False,0.53
2024-05-06,2024-05-06 10:39:12.641,card,ANON-0000-0000-0141,3.46,Cortado,CUST-0417,Miami,32,Female,True,0.2
2024-05-06,2024-05-06 11:34:20.640,cash,ANON-0000-0000-1062,7.33,Americano,CUST-0418,Miami,28,Female,False,0.51
2024-05-06,2024-05-06 13:18:10.990,card,ANON-0000-0000-0148,9.03,Cortado,CUST-0419,Los Angeles,32,Male,False,1.23
2024-05-06,2024-05-06 13:19:00.811,card,ANON-0000-0000-0148,9.11,Americano,CUST-0420,New York,20,Female,False,1.26
2024-05-06,2024-05-06 19:18:12.989,card,ANON-0000-0000-0151,7.6,Cappuccino,CUST-0421,New York,20,Male,True,0.15
2024-05-06,2024-05-06 19:19:49.548,card,ANON-0000-0000-0151,9.65,Cappuccino,CUST-0422,Miami,26,Female,True,1.44
2024-05-07,2024-05-07 10:44:55.582,card,ANON-0000-0000-0148,3.79,Cocoa,CUST-0423,Miami,56,Female,True,0.38
2024-05-07,2024-05-07 11:21:58.493,card,ANON-0000-0000-0141,9.7,Cortado,CUST-0424,Miami,18,Female,True,0.86
2024-05-07,2024-05-07 13:23:34.943,card,ANON-0000-0000-0077,3.48,Cortado,CUST-0425,New York,36,Male,True,0.59
2024-05-07,2024-05-07 16:42:07.900,card,ANON-0000-0000-0148,7.55,Cocoa,CUST-0426,Houston,23,Male,False,1.32
2024-05-07,2024-05-07 16:55:38.805,card,ANON-0000-0000-0152,9.2,Americano,CUST-0427,Chicago,49,Male,True,0.9
2024-05-07,2024-05-07 17:37:46.412,card,ANON-0000-0000-0153,3.22,Cappuccino,CUST-0428,Los Angeles,52,Male,False,0.02
2024-05-07,2024-05-07 17:38:48.195,card,ANON-0000-0000-0153,7.45,Latte,CUST-0429,Los Angeles,23,Female,False,0.15
2024-05-07,2024-05-07 18:35:37.235,cash,ANON-0000-0000-1063,3.86,Americano with Milk,CUST-0430,Chicago,64,Female,False,0.67
2024-05-07,2024-05-07 19:12:12.524,card,ANON-0000-0000-0154,9.52,Cappuccino,CUST-0431,Houston,47,Male,False,0.29
2024-05-07,2024-05-07 19:13:12.195,card,ANON-0000-0000-0154,7.21,Cappuccino,CUST-0432,Houston,57,Male,False,0.95
2024-05-08,2024-05-08 10:07:28.863,card,ANON-0000-0000-0001,9.39,Latte,CUST-0433,Los Angeles,45,Female,False,0.51
2024-05-09,2024-05-09 12:54:21.812,card,ANON-0000-0000-0155,6.11,Cappuccino,CUST-0434,Chicago,59,Female,False,0.74
2024-05-09,2024-05-09 13:03:58.556,card,ANON-0000-0000-0156,6.33,Americano,CUST-0435,New York,51,Female,True,0.92
2024-05-09,2024-05-09 13:04:57.647,card,ANON-0000-0000-0156,6.72,Latte,CUST-0436,Houston,21,Female,False,1.18
2024-05-09,2024-05-09 13:06:11.261,card,ANON-0000-0000-0156,7.59,Latte,CUST-0437,Chicago,39,Male,False,0.75
2024-05-09,2024-05-09 13:07:16.409,card,ANON-0000-0000-0156,4.8,Latte,CUST-0438,Houston,20,Male,True,0.02
2024-05-09,2024-05-09 16:55:14.601,card,ANON-0000-0000-0118,4.06,Americano,CUST-0439,Miami,63,Female,False,0.53
2024-05-09,2024-05-09 16:56:14.989,card,ANON-0000-0000-0118,3.03,Americano,CUST-0440,Chicago,26,Male,False,0.5
2024-05-09,2024-05-09 18:01:29.895,card,ANON-0000-0000-0157,7.33,Americano,CUST-0441,New York,64,Female,True,0.54
2024-05-09,2024-05-09 18:13:56.226,card,ANON-0000-0000-0143,4.06,Americano with Milk,CUST-0442,New York,45,Male,False,0.69
2024-05-10,2024-05-10 10:09:21.972,cash,ANON-0000-0000-1064,4.19,Latte,CUST-0443,Chicago,47,Female,False,0.43
2024-05-10,2024-05-10 15:46:21.511,card,ANON-0000-0000-0158,8.12,Latte,CUST-0444,Houston,31,Male,False,1.57
2024-05-10,2024-05-10 15:47:32.508,card,ANON-0000-0000-0158,9.72,Latte,CUST-0445,Los Angeles,52,Male,True,0.8
2024-05-10,2024-05-10 16:20:15.084,cash,ANON-0000-0000-1065,7.66,Americano with Milk,CUST-0446,Houston,21,Female,True,0.75
2024-05-11,2024-05-11 11:39:52.878,card,ANON-0000-0000-0069,6.59,Latte,CUST-0447,Chicago,22,Male,True,0.55
2024-05-11,2024-05-11 17:02:43.648,cash,ANON-0000-0000-1066,9.82,Latte,CUST-0448,Houston,58,Male,False,1.87
2024-05-11,2024-05-11 17:20:30.398,card,ANON-0000-0000-0009,3.13,Americano with Milk,CUST-0449,New York,44,Male,True,0.07
2024-05-11,2024-05-11 17:21:56.117,card,ANON-0000-0000-0026,5.5,Cocoa,CUST-0450,New York,31,Male,False,0.24
2024-05-11,2024-05-11 17:23:57.301,card,ANON-0000-0000-0040,4.86,Cappuccino,CUST-0451,Chicago,33,Female,True,0.09
2024-05-11,2024-05-11 17:28:54.132,card,ANON-0000-0000-0012,7.97,Americano with Milk,CUST-0452,Chicago,47,Female,False,0.09
2024-05-11,2024-05-11 18:35:40.257,card,ANON-0000-0000-0115,6.6,Cappuccino,CUST-0453,Los Angeles,18,Female,False,1.16
2024-05-11,2024-05-11 19:38:16.096,card,ANON-0000-0000-0159,5.81,Latte,CUST-0454,Los Angeles,29,Male,False,0.96
2024-05-12,2024-05-12 10:20:42.512,card,ANON-0000-0000-0001,9.38,Latte,CUST-0455,New York,20,Male,False,0.35
2024-05-12,2024-05-12 13:24:03.465,card,ANON-0000-0000-0160,4.9,Latte,CUST-0456,Los Angeles,47,Male,False,0.58
2024-05-12,2024-05-12 13:27:39.043,card,ANON-0000-0000-0161,8.37,Americano,CUST-0457,Miami,54,Male,True,1.43
2024-05-12,2024-05-12 15:16:19.815,card,ANON-0000-0000-0077,7.73,Latte,CUST-0458,Chicago,53,Female,False,0.32
2024-05-12,2024-05-12 15:38:02.422,card,ANON-0000-0000-0162,9.66,Americano with Milk,CUST-0459,Chicago,23,Male,False,1.49
2024-05-12,2024-05-12 15:52:14.871,card,ANON-0000-0000-0163,4.92,Americano with Milk,CUST-0460,Houston,62,Male,False,0.8
2024-05-12,2024-05-12 16:04:21.133,card,ANON-0000-0000-0012,7.48,Americano with Milk,CUST-0461,Chicago,37,Female,False,1.28
2024-05-12,2024-05-12 19:41:30.569,card,ANON-0000-0000-0009,8.14,Americano with Milk,CUST-0462,Houston,50,Male,True,1.2
2024-05-13,2024-05-13 11:03:53.348,card,ANON-0000-0000-0164,4.0,Americano with Milk,CUST-0463,Miami,58,Male,True,0.71
2024-05-13,2024-05-13 15:31:10.763,cash,ANON-0000-0000-1067,5.7,Americano,CUST-0464,Miami,35,Female,False,0.16
2024-05-13,2024-05-13 15:31:50.907,cash,ANON-0000-0000-1068,3.88,Americano,CUST-0465,Los Angeles,64,Female,False,0.48
2024-05-14,2024-05-14 08:38:14.581,card,ANON-0000-0000-0012,6.5,Americano,CUST-0466,Miami,53,Female,True,0.98
2024-05-14,2024-05-14 08:39:25.455,card,ANON-0000-0000-0012,6.42,Americano,CUST-0467,Chicago,19,Female,True,1.04
2024-05-14,2024-05-14 08:40:17.484,card,ANON-0000-0000-0012,6.39,Americano,CUST-0468,Los Angeles,49,Male,True,0.75
2024-05-14,2024-05-14 10:19:23.174,card,ANON-0000-0000-0012,5.79,Cappuccino,CUST-0469,Houston,22,Male,False,0.8
2024-05-14,2024-05-14 11:32:29.372,card,ANON-0000-0000-0165,4.8,Latte,CUST-0470,Houston,44,Female,False,0.03
2024-05-14,2024-05-14 11:34:12.851,card,ANON-0000-0000-0165,4.42,Cappuccino,CUST-0471,Houston,19,Male,True,0.53
2024-05-14,2024-05-14 14:04:54.580,card,ANON-0000-0000-0025,8.2,Cappuccino,CUST-0472,Miami,36,Female,False,0.4
2024-05-14,2024-05-14 14:06:00.378,card,ANON-0000-0000-0009,7.61,Americano with Milk,CUST-0473,New York,49,Female,False,0.88
2024-05-14,2024-05-14 15:01:54.785,card,ANON-0000-0000-0040,5.88,Americano,CUST-0474,Miami,40,Female,False,0.07
2024-05-14,2024-05-14 16:57:57.224,card,ANON-0000-0000-0166,4.6,Americano with Milk,CUST-0475,Chicago,47,Female,True,0.64
2024-05-14,2024-05-14 16:59:10.194,card,ANON-0000-0000-0166,3.72,Cappuccino,CUST-0476,Chicago,19,Male,True,0.59
2024-05-14,2024-05-14 22:51:25.227,card,ANON-0000-0000-0167,9.39,Hot Chocolate,CUST-0477,Miami,40,Female,True,0.48
2024-05-15,2024-05-15 08:40:05.661,card,ANON-0000-0000-0168,5.21,Latte,CUST-0478,Chicago,57,Male,True,0.91
2024-05-15,2024-05-15 11:14:19.353,card,ANON-0000-0000-0012,8.43,Espresso,CUST-0479,Los Angeles,49,Female,False,0.04
2024-05-15,2024-05-15 11:19:10.049,card,ANON-0000-0000-0012,4.81,Americano,CUST-0480,Miami,32,Male,False,0.35
2024-05-15,2024-05-15 13:34:35.102,card,ANON-0000-0000-0003,7.66,Americano,CUST-0481,Los Angeles,26,Female,True,1.32
2024-05-15,2024-05-15 13:35:29.171,card,ANON-0000-0000-0003,3.52,Americano,CUST-0482,Chicago,62,Female,False,0.12
2024-05-15,2024-05-15 13:36:27.339,card,ANON-0000-0000-0003,6.04,Americano,CUST-0483,New York,56,Female,True,0.82
2024-05-15,2024-05-15 13:55:28.999,card,ANON-0000-0000-0164,5.55,Americano with Milk,CUST-0484,Miami,24,Female,False,0.44
2024-05-15,2024-05-15 14:38:10.847,cash,ANON-0000-0000-1069,5.4,Americano,CUST-0485,Houston,52,Female,False,0.74
2024-05-15,2024-05-15 14:38:52.347,card,ANON-0000-0000-0169,9.97,Cortado,CUST-0486,Chicago,22,Female,False,1.01
2024-05-15,2024-05-15 14:39:44.367,card,ANON-0000-0000-0012,9.29,Cortado,CUST-0487,Chicago,63,Male,True,0.53
2024-05-15,2024-05-15 17:28:58.620,card,ANON-0000-0000-0170,6.6,Espresso,CUST-0488,Chicago,61,Male,False,1.18
2024-05-15,2024-05-15 20:20:34.769,card,ANON-0000-0000-0171,9.54,Cappuccino,CUST-0489,Los Angeles,37,Male,True,1.8
2024-05-16,2024-05-16 10:38:42.458,card,ANON-0000-0000-0097,4.98,Americano with Milk,CUST-0490,New York,31,Male,False,0.23
2024-05-16,2024-05-16 10:39:49.431,card,ANON-0000-0000-0172,9.87,Americano with Milk,CUST-0491,New York,43,Female,True,1.3
2024-05-16,2024-05-16 11:42:50.285,cash,ANON-0000-0000-1070,4.83,Latte,CUST-0492,Chicago,52,Female,False,0.82
2024-05-16,2024-05-16 11:44:20.811,cash,ANON-0000-0000-1071,5.12,Cappuccino,CUST-0493,Houston,54,Female,True,0.25
2024-05-16,2024-05-16 12:14:00.097,card,ANON-0000-0000-0173,5.78,Americano with Milk,CUST-0494,New York,41,Male,False,0.38
2024-05-16,2024-05-16 15:15:16.315,card,ANON-0000-0000-0174,4.43,Hot Chocolate,CUST-0495,Chicago,48,Female,True,0.17
2024-05-16,2024-05-16 17:44:31.548,card,ANON-0000-0000-0069,5.91,Latte,CUST-0496,Houston,20,Female,False,0.39
2024-05-16,2024-05-16 18:12:56.934,card,ANON-0000-0000-0175,5.79,Hot Chocolate,CUST-0497,Miami,38,Female,False,0.5
2024-05-16,2024-05-16 18:13:58.191,card,ANON-0000-0000-0175,3.53,Latte,CUST-0498,Miami,43,Male,False,0.19
2024-05-17,2024-05-17 09:00:48.456,card,ANON-0000-0000-0033,6.14,Americano,CUST-0499,New York,36,Male,False,0.65
2024-05-17,2024-05-17 11:30:27.553,card,ANON-0000-0000-0164,8.78,Americano with Milk,CUST-0500,Houston,28,Male,True,0.75
2024-05-17,2024-05-17 14:58:03.060,cash,ANON-0000-0000-1072,7.79,Americano with Milk,CUST-0501,Miami,27,Male,False,0.41
2024-05-17,2024-05-17 19:55:18.534,card,ANON-0000-0000-0012,6.52,Americano with Milk,CUST-0502,Miami,36,Male,False,0.25
2024-05-17,2024-05-17 19:56:46.751,card,ANON-0000-0000-0009,8.86,Cappuccino,CUST-0503,Chicago,45,Female,True,0.15
2024-05-17,2024-05-17 20:37:52.930,card,ANON-0000-0000-0176,9.58,Cappuccino,CUST-0504,Houston,33,Male,False,0.4
2024-05-17,2024-05-17 22:34:50.797,card,ANON-0000-0000-0177,9.53,Americano,CUST-0505,New York,56,Female,False,0.3
2024-05-17,2024-05-17 22:36:33.357,card,ANON-0000-0000-0178,8.45,Latte,CUST-0506,New York,31,Female,True,1.3
2024-05-17,2024-05-17 22:37:42.821,card,ANON-0000-0000-0179,5.43,Latte,CUST-0507,Los Angeles,58,Female,True,1.06
2024-05-18,2024-05-18 08:01:37.898,card,ANON-0000-0000-0180,5.43,Cappuccino,CUST-0508,New York,37,Male,True,0.84
2024-05-18,2024-05-18 08:02:39.959,card,ANON-0000-0000-0180,6.21,Cappuccino,CUST-0509,Houston,52,Male,True,1.05
2024-05-18,2024-05-18 11:15:56.089,card,ANON-0000-0000-0181,3.36,Americano with Milk,CUST-0510,Houston,57,Male,True,0.32
2024-05-18,2024-05-18 16:48:29.374,card,ANON-0000-0000-0172,5.59,Americano with Milk,CUST-0511,Chicago,22,Female,False,0.48
2024-05-18,2024-05-18 16:49:27.131,card,ANON-0000-0000-0097,7.32,Americano with Milk,CUST-0512,Houston,51,Male,True,0.06
2024-05-18,2024-05-18 19:58:44.210,card,ANON-0000-0000-0040,3.36,Americano with Milk,CUST-0513,Miami,37,Female,False,0.47
2024-05-18,2024-05-18 20:22:53.111,card,ANON-0000-0000-0009,7.57,Latte,CUST-0514,Miami,38,Male,True,1.41
2024-05-18,2024-05-18 22:05:27.473,cash,ANON-0000-0000-1073,9.87,Cappuccino,CUST-0515,Houston,63,Male,False,0.34
2024-05-19,2024-05-19 07:58:38.312,card,ANON-0000-0000-0182,8.32,Americano,CUST-0516,Chicago,41,Female,True,1.23
2024-05-19,2024-05-19 07:59:33.549,card,ANON-0000-0000-0182,7.34,Americano,CUST-0517,Chicago,28,Male,False,0.97
2024-05-19,2024-05-19 08:00:35.061,card,ANON-0000-0000-0183,9.07,Cappuccino,CUST-0518,Los Angeles,18,Male,True,1.59
2024-05-19,2024-05-19 09:28:49.723,cash,ANON-0000-0000-1074,8.07,Espresso,CUST-0519,Chicago,52,Female,False,0.92
2024-05-19,2024-05-19 12:14:26.676,card,ANON-0000-0000-0184,4.71,Americano with Milk,CUST-0520,Los Angeles,55,Female,False,0.92
2024-05-19,2024-05-19 14:43:40.049,card,ANON-0000-0000-0012,5.07,Americano,CUST-0521,Houston,50,Male,True,0.07
2024-05-19,2024-05-19 15:58:58.192,card,ANON-0000-0000-0185,8.76,Americano with Milk,CUST-0522,Chicago,21,Male,True,1.13
2024-05-19,2024-05-19 18:12:36.304,card,ANON-0000-0000-0186,8.57,Americano with Milk,CUST-0523,Houston,54,Male,True,0.72
2024-05-19,2024-05-19 18:13:47.762,card,ANON-0000-0000-0186,5.62,Espresso,CUST-0524,New York,19,Male,True,1.02
2024-05-19,2024-05-19 18:16:30.022,card,ANON-0000-0000-0186,6.73,Hot Chocolate,CUST-0525,Chicago,37,Female,True,1.09
2024-05-19,2024-05-19 19:51:06.979,card,ANON-0000-0000-0187,5.61,Cappuccino,CUST-0526,Miami,50,Female,True,0.55
2024-05-19,2024-05-19 21:15:41.761,card,ANON-0000-0000-0188,6.86,Cappuccino,CUST-0527,New York,31,Male,True,1.01
2024-05-19,2024-05-19 21:18:36.101,card,ANON-0000-0000-0189,8.48,Cappuccino,CUST-0528,Houston,22,Female,True,0.25
2024-05-20,2024-05-20 10:05:59.163,card,ANON-0000-0000-0190,5.12,Americano with Milk,CUST-0529,Chicago,43,Female,False,0.94
2024-05-20,2024-05-20 10:17:51.867,card,ANON-0000-0000-0191,7.54,Latte,CUST-0530,Houston,28,Male,True,1.5
2024-05-20,2024-05-20 10:58:48.379,card,ANON-0000-0000-0001,9.23,Latte,CUST-0531,Chicago,48,Female,False,0.8
2024-05-20,2024-05-20 11:15:16.363,card,ANON-0000-0000-0143,5.29,Americano,CUST-0532,Houston,31,Male,True,0.36
2024-05-20,2024-05-20 11:16:19.637,card,ANON-0000-0000-0143,4.41,Americano,CUST-0533,Miami,27,Male,False,0.86
2024-05-20,2024-05-20 13:27:13.420,card,ANON-0000-0000-0003,8.45,Americano,CUST-0534,Miami,56,Female,False,0.25
2024-05-20,2024-05-20 13:28:10.440,card,ANON-0000-0000-0003,4.83,Americano,CUST-0535,Los Angeles,26,Female,False,0.36
2024-05-20,2024-05-20 14:13:19.017,card,ANON-0000-0000-0192,6.58,Americano with Milk,CUST-0536,Los Angeles,28,Female,True,0.97
2024-05-20,2024-05-20 14:14:31.354,card,ANON-0000-0000-0192,9.51,Cappuccino,CUST-0537,Miami,48,Female,False,0.7
2024-05-20,2024-05-20 14:32:21.252,cash,ANON-0000-0000-1075,5.87,Americano,CUST-0538,Miami,53,Female,True,0.45
2024-05-20,2024-05-20 17:12:51.121,card,ANON-0000-0000-0120,4.8,Latte,CUST-0539,Chicago,29,Male,False,0.6
2024-05-20,2024-05-20 17:13:56.897,card,ANON-0000-0000-0193,9.67,Latte,CUST-0540,New York,18,Female,True,1.85
2024-05-20,2024-05-20 20:36:48.320,card,ANON-0000-0000-0194,4.14,Americano with Milk,CUST-0541,Miami,42,Male,True,0.0
2024-05-20,2024-05-20 20:37:57.316,card,ANON-0000-0000-0194,9.24,Cocoa,CUST-0542,Los Angeles,19,Female,True,1.33
2024-05-20,2024-05-20 20:46:52.085,card,ANON-0000-0000-0195,5.7,Cortado,CUST-0543,Houston,19,Male,False,0.88
2024-05-20,2024-05-20 21:36:53.986,card,ANON-0000-0000-0012,7.65,Americano with Milk,CUST-0544,New York,39,Male,True,0.43
2024-05-20,2024-05-20 21:37:57.777,card,ANON-0000-0000-0012,3.71,Americano with Milk,CUST-0545,Houston,32,Male,False,0.4
2024-05-21,2024-05-21 08:27:38.230,card,ANON-0000-0000-0196,6.96,Latte,CUST-0546,Los Angeles,49,Male,False,1.32
2024-05-21,2024-05-21 09:43:50.690,cash,ANON-0000-0000-1076,9.33,Americano,CUST-0547,Chicago,33,Female,False,1.67
2024-05-21,2024-05-21 09:44:40.309,cash,ANON-0000-0000-1077,8.52,Americano with Milk,CUST-0548,New York,61,Male,True,0.85
2024-05-21,2024-05-21 09:46:09.430,cash,ANON-0000-0000-1078,8.44,Cocoa,CUST-0549,Chicago,54,Female,False,1.49
2024-05-21,2024-05-21 10:05:08.033,cash,ANON-0000-0000-1079,7.19,Latte,CUST-0550,Chicago,58,Female,True,1.41
2024-05-21,2024-05-21 16:10:19.956,card,ANON-0000-0000-0197,8.63,Latte,CUST-0551,New York,42,Female,False,1.04
2024-05-21,2024-05-21 18:13:23.998,card,ANON-0000-0000-0012,7.02,Espresso,CUST-0552,New York,30,Male,True,0.42
2024-05-21,2024-05-21 19:11:09.212,card,ANON-0000-0000-0198,6.71,Cappuccino,CUST-0553,Houston,38,Male,False,0.78
2024-05-21,2024-05-21 20:13:48.358,card,ANON-0000-0000-0199,6.42,Cappuccino,CUST-0554,Los Angeles,42,Female,True,0.16
2024-05-22,2024-05-22 09:34:41.818,card,ANON-0000-0000-0200,8.29,Cappuccino,CUST-0555,New York,21,Female,False,0.76
2024-05-22,2024-05-22 10:49:47.044,card,ANON-0000-0000-0191,3.25,Americano with Milk,CUST-0556,Houston,52,Female,False,0.06
2024-05-22,2024-05-22 11:18:14.265,card,ANON-0000-0000-0141,5.15,Cortado,CUST-0557,New York,47,Male,False,0.42
2024-05-22,2024-05-22 11:34:54.968,card,ANON-0000-0000-0097,6.97,Americano with Milk,CUST-0558,Houston,42,Male,True,0.34
2024-05-22,2024-05-22 12:29:50.841,card,ANON-0000-0000-0012,6.66,Americano,CUST-0559,Houston,47,Male,True,0.11
2024-05-22,2024-05-22 12:30:43.347,card,ANON-0000-0000-0012,9.31,Americano,CUST-0560,Houston,41,Male,True,0.9
2024-05-22,2024-05-22 14:00:20.499,card,ANON-0000-0000-0009,10.0,Americano with Milk,CUST-0561,Miami,32,Female,False,1.69
2024-05-22,2024-05-22 19:24:58.098,card,ANON-0000-0000-0134,4.3,Cappuccino,CUST-0562,Houston,18,Male,False,0.12
2024-05-22,2024-05-22 19:25:58.574,card,ANON-0000-0000-0134,9.54,Cappuccino,CUST-0563,New York,53,Female,True,1.23
2024-05-22,2024-05-22 21:23:53.000,card,ANON-0000-0000-0180,5.78,Hot Chocolate,CUST-0564,Miami,22,Female,False,0.49
2024-05-22,2024-05-22 21:24:49.584,card,ANON-0000-0000-0180,7.46,Cappuccino,CUST-0565,Houston,63,Male,False,0.39
2024-05-23,2024-05-23 10:10:19.640,card,ANON-0000-0000-0201,3.93,Cappuccino,CUST-0566,Houston,47,Female,True,0.18
2024-05-23,2024-05-23 12:22:06.605,card,ANON-0000-0000-0202,6.78,Espresso,CUST-0567,Miami,51,Female,False,0.46
2024-05-23,2024-05-23 15:55:16.628,card,ANON-0000-0000-0180,6.44,Cappuccino,CUST-0568,Houston,53,Male,False,1.07
2024-05-23,2024-05-23 15:56:27.237,card,ANON-0000-0000-0203,5.61,Cappuccino,CUST-0569,Los Angeles,24,Male,False,0.68
2024-05-23,2024-05-23 16:18:14.053,card,ANON-0000-0000-0180,9.7,Cappuccino,CUST-0570,Miami,18,Female,False,0.48
2024-05-23,2024-05-23 16:41:00.043,card,ANON-0000-0000-0077,5.13,Latte,CUST-0571,Houston,24,Female,True,0.02
2024-05-23,2024-05-23 17:14:33.237,card,ANON-0000-0000-0153,8.37,Cappuccino,CUST-0572,Houston,31,Female,False,1.18
2024-05-23,2024-05-23 17:15:44.861,card,ANON-0000-0000-0153,3.63,Latte,CUST-0573,New York,41,Male,True,0.06
2024-05-23,2024-05-23 19:03:53.856,card,ANON-0000-0000-0204,3.94,Cortado,CUST-0574,Miami,43,Female,True,0.51
2024-05-23,2024-05-23 19:17:28.431,card,ANON-0000-0000-0134,3.76,Cappuccino,CUST-0575,Chicago,20,Female,True,0.17
2024-05-23,2024-05-23 19:18:26.418,card,ANON-0000-0000-0205,7.53,Cappuccino,CUST-0576,Miami,62,Female,True,0.95
2024-05-23,2024-05-23 19:42:31.546,card,ANON-0000-0000-0206,7.04,Cappuccino,CUST-0577,Los Angeles,32,Male,False,0.73
2024-05-23,2024-05-23 20:15:01.429,card,ANON-0000-0000-0207,4.56,Cappuccino,CUST-0578,Chicago,38,Male,False,0.07
2024-05-23,2024-05-23 20:16:24.205,card,ANON-0000-0000-0207,5.55,Latte,CUST-0579,New York,38,Female,False,0.72
2024-05-23,2024-05-23 22:48:10.813,card,ANON-0000-0000-0208,8.08,Americano with Milk,CUST-0580,Los Angeles,40,Male,True,0.84
2024-05-23,2024-05-23 22:55:36.926,cash,ANON-0000-0000-1080,9.8,Hot Chocolate,CUST-0581,Los Angeles,61,Male,True,1.92
2024-05-24,2024-05-24 11:11:59.182,card,ANON-0000-0000-0141,6.48,Cortado,CUST-0582,New York,63,Female,True,0.15
2024-05-24,2024-05-24 11:15:08.341,card,ANON-0000-0000-0012,4.73,Americano,CUST-0583,Chicago,28,Male,False,0.36
2024-05-24,2024-05-24 11:16:13.016,card,ANON-0000-0000-0012,7.3,Americano,CUST-0584,New York,50,Female,True,0.45
2024-05-24,2024-05-24 16:07:19.816,card,ANON-0000-0000-0081,4.99,Hot Chocolate,CUST-0585,Los Angeles,46,Female,False,0.38
2024-05-24,2024-05-24 18:17:40.330,card,ANON-0000-0000-0209,6.29,Cortado,CUST-0586,Houston,46,Female,False,0.35
2024-05-24,2024-05-24 18:18:36.698,card,ANON-0000-0000-0209,7.68,Cortado,CUST-0587,Houston,23,Male,True,0.68
2024-05-24,2024-05-24 22:30:40.198,card,ANON-0000-0000-0210,6.21,Americano with Milk,CUST-0588,Miami,41,Female,True,0.47
2024-05-25,2024-05-25 07:40:58.818,cash,ANON-0000-0000-1081,4.4,Americano,CUST-0589,Miami,61,Male,False,0.35
2024-05-25,2024-05-25 12:13:53.388,card,ANON-0000-0000-0211,4.15,Latte,CUST-0590,Los Angeles,22,Male,True,0.69
2024-05-25,2024-05-25 12:40:23.587,cash,ANON-0000-0000-1082,8.89,Americano,CUST-0591,New York,55,Male,True,0.04
2024-05-25,2024-05-25 12:42:10.258,card,ANON-0000-0000-0212,7.88,Americano with Milk,CUST-0592,Miami,50,Female,False,1.07
2024-05-25,2024-05-25 12:43:13.275,card,ANON-0000-0000-0212,8.86,Americano with Milk,CUST-0593,Chicago,48,Male,False,0.42
2024-05-25,2024-05-25 12:58:12.049,card,ANON-0000-0000-0213,7.37,Americano with Milk,CUST-0594,New York,58,Female,False,0.47
2024-05-25,2024-05-25 16:47:09.557,card,ANON-0000-0000-0040,6.03,Americano with Milk,CUST-0595,Los Angeles,51,Female,True,0.19
2024-05-25,2024-05-25 16:48:16.834,card,ANON-0000-0000-0040,9.86,Americano,CUST-0596,Houston,54,Male,False,1.25
2024-05-26,2024-05-26 10:20:02.233,card,ANON-0000-0000-0001,4.92,Latte,CUST-0597,Houston,49,Female,False,0.16
2024-05-26,2024-05-26 14:24:49.812,card,ANON-0000-0000-0214,7.13,Americano with Milk,CUST-0598,Houston,47,Female,True,0.11
